ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42029,Chester,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",11.148028451846,5352,429,2139,209,2117,212,366,281,56,47,319,117,61,48,103,114,938,184,1254,240,342,115,85,57,53,77,437,269,18,25,0,15,38,41,50,40,8,10,6.9,5.3,1.8,1.5,15.1,5.3,1.6,1.3,1.9,2.1,17.5,3.5,23.4,4.1,6.4,2.2,4.0,2.7,1.0,1.5,8.2,5.0,0.8,1.2,0.0,1.3,1.8,1.9,2.4,1.9,0.1,0.2,0.1489,0.1208,0.1407,0.0622,0.1645,0.6371,0.03,0.4487,0.7309,0.0652,0.4305,0.6278,2.3031,0.4116,0.3359,0.3359,0.3359,0.3203,0.0,0.7122,0.1916,0.3365,1.5606,0.2231,4.8367,0.0969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,75,610,75,67,231,231,21,27,0,15,0,15,110,115,0,15,1.4,11.4,1.4,1.3,4.3,4.3,0.4,0.5,0.0,0.5,0.0,0.5,2.1,2.2,0.0,0.5
42,Pennsylvania,PA,42029,Chester,42029304000,"Census Tract 3040, Chester County, Pennsylvania",3.556762357552,4871,18,2488,190,2180,191,441,236,240,141,523,169,110,87,142,99,745,188,1037,173,406,155,77,52,34,57,1821,405,900,212,76,55,71,80,284,115,18,23,9.1,4.9,8.2,4.6,24.0,7.5,3.0,2.4,2.9,2.0,15.3,3.9,21.3,3.6,8.4,3.2,3.5,2.4,0.7,1.2,37.4,8.3,36.2,8.1,3.1,2.2,3.3,3.7,13.0,5.1,0.4,0.5,0.2321,0.7937,0.5158,0.149,0.3049,1.9955,0.3481,0.3224,0.5835,0.1398,0.3722,0.551,1.9689,0.2321,0.7902,0.7902,0.7902,0.9522,0.7057,0.8587,0.7187,0.5431,3.7784,0.9788,8.533,0.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8321,396,221,162,166,426,224,980,226,44,77,35,55,174,164,0,11,8.2,4.6,3.3,3.4,8.7,4.6,20.1,4.6,0.9,1.6,0.7,1.1,3.6,3.4,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",1.350103712908,4567,431,2198,201,2014,214,368,197,59,62,618,219,74,54,120,92,572,188,832,183,372,128,193,134,145,146,1500,487,492,172,0,11,0,15,82,66,147,153,8.2,4.3,1.9,2.1,30.7,10.4,2.1,1.6,2.7,2.1,12.5,4.3,18.2,3.6,8.2,3.0,9.6,6.6,3.4,3.4,32.8,10.2,22.4,7.6,0.0,1.2,0.0,0.7,4.1,3.1,3.2,3.3,0.2008,0.1335,0.7321,0.09,0.2741,1.4305,0.1929,0.1958,0.3432,0.129,0.8069,0.8546,2.3295,0.4324,0.762,0.762,0.762,0.8854,0.0,0.0,0.3349,0.8168,2.0371,0.4046,6.5591,0.3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,162,626,565,264,438,297,321,253,0,11,0,11,176,123,0,11,3.7,0.4,12.4,6.0,9.6,6.1,7.0,5.5,0.0,0.6,0.0,0.6,3.9,2.8,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",0.837771455538,3445,433,1312,178,1312,178,320,157,119,79,331,127,137,67,178,107,488,166,713,120,308,121,50,34,80,72,811,387,35,38,0,11,0,15,92,70,134,98,9.6,4.6,5.5,3.4,25.2,9.1,5.5,2.6,5.4,3.2,14.2,4.6,20.7,2.3,9.3,3.4,3.8,2.5,2.5,2.2,23.5,10.8,2.7,2.9,0.0,2.1,0.0,1.1,7.0,5.3,3.9,2.8,0.25,0.5999,0.5659,0.3463,0.6155,2.3776,0.476,0.267,0.5322,0.1883,0.4103,0.8101,2.2079,0.3572,0.6674,0.6674,0.6674,0.4616,0.0,0.0,0.5185,0.8461,1.8262,0.3143,7.0791,0.4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,494,649,358,297,293,192,133,155,0,11,0,11,27,31,0,11,14.9,1.9,10.4,8.5,8.5,5.4,3.9,4.5,0.0,0.8,0.0,0.8,0.8,0.9,0.0,0.8
42,Pennsylvania,PA,42029,Chester,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",4.51368875131,6883,672,2793,263,2652,264,574,175,92,74,445,190,137,88,185,162,1233,282,1497,449,732,217,49,40,73,80,1549,475,255,130,0,15,0,21,144,101,9,9,8.3,2.4,2.5,1.9,16.8,7.0,2.8,1.7,2.7,2.3,17.9,4.3,21.7,6.2,10.6,3.4,1.8,1.5,1.1,1.2,22.5,6.5,9.1,4.6,0.0,1.0,0.0,0.8,5.4,3.8,0.1,0.1,0.2055,0.2046,0.2016,0.1296,0.2741,1.0154,0.0994,0.4751,0.6169,0.2667,0.1577,0.6465,2.1629,0.3328,0.6527,0.6527,0.6527,0.6999,0.0,0.0,0.4273,0.3365,1.4637,0.1889,5.2947,0.1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028,208,953,376,205,490,226,597,356,0,15,0,15,86,74,0,15,3.0,0.3,5.5,2.9,7.1,3.4,8.7,5.1,0.0,0.4,0.0,0.4,1.2,1.1,0.0,0.4
42,Pennsylvania,PA,42029,Chester,42029304300,"Census Tract 3043, Chester County, Pennsylvania",11.154534656648,8780,23,3126,220,3045,207,588,288,196,125,600,197,50,60,194,125,1405,181,2308,213,670,244,96,81,57,85,1590,554,27,35,57,84,0,21,0,15,36,44,6.7,3.3,4.3,2.6,19.7,6.3,0.8,1.0,2.2,1.4,16.0,2.1,26.3,2.4,7.6,2.8,3.2,2.7,0.7,1.0,18.1,6.3,0.9,1.1,1.8,2.7,0.0,0.7,0.0,0.9,0.4,0.5,0.1436,0.4574,0.3329,0.0287,0.2083,1.1709,0.1338,0.3605,0.8532,0.1078,0.3406,0.551,2.2131,0.3599,0.5824,0.5824,0.5824,0.3291,0.6489,0.0,0.0,0.5431,1.5211,0.2119,5.4875,0.1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,177,163,360,366,391,247,579,281,0,15,0,15,260,181,0,15,2.0,1.9,4.1,4.2,4.5,2.8,6.6,3.2,0.0,0.3,0.0,0.3,3.0,2.1,0.0,0.3
42,Pennsylvania,PA,42029,Chester,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",1.83036286324,4255,612,1661,201,1642,200,45,33,62,38,200,98,22,25,80,58,648,278,1127,312,302,149,79,43,14,44,410,164,0,15,0,11,0,15,36,42,0,11,1.1,0.8,2.6,1.6,12.2,5.8,0.7,0.9,1.9,1.4,15.2,6.2,26.5,6.3,7.1,3.3,4.8,2.6,0.4,1.1,9.6,3.6,0.0,0.9,0.0,1.6,0.0,0.9,2.2,2.6,0.0,0.3,0.0111,0.2213,0.0601,0.0258,0.1645,0.4828,0.0138,0.318,0.8608,0.0934,0.5123,0.4379,2.2224,0.3646,0.3839,0.3839,0.3839,0.0,0.0,0.0,0.1742,0.0,0.1742,0.0097,3.2633,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4938,45,869,50,70,111,99,206,102,0,11,0,11,43,41,0,11,1.1,20.4,1.2,1.7,2.6,2.3,4.8,2.5,0.0,0.6,0.0,0.6,1.0,1.0,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",1.777490441462,4895,555,2439,299,2286,305,259,172,58,52,774,270,158,105,390,183,988,316,923,186,542,150,182,184,100,95,1254,458,295,106,0,11,50,47,152,77,0,11,5.3,3.5,2.0,1.7,33.9,10.9,4.4,2.9,8.0,3.5,20.2,5.8,18.9,3.1,11.1,3.1,8.0,8.0,2.2,2.0,25.6,8.9,12.1,4.1,0.0,1.1,2.2,2.0,6.6,3.4,0.0,0.2,0.0932,0.1455,0.8042,0.2589,0.8026,2.1044,0.3872,0.6087,0.3995,0.302,0.738,0.7849,2.8331,0.7206,0.692,0.692,0.692,0.7606,0.0,0.7629,0.4968,0.0,2.0203,0.3941,7.6498,0.5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,320,755,330,283,360,241,541,266,0,11,0,11,23,31,0,11,6.5,0.8,6.7,5.8,7.4,4.8,11.1,5.3,0.0,0.6,0.0,0.6,0.5,0.6,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",2.994648811016,6222,729,2031,182,1992,186,331,186,101,93,268,111,77,76,85,94,664,175,1921,411,220,101,25,35,41,85,799,258,0,21,94,65,0,21,0,15,0,15,5.4,2.9,2.9,2.7,13.5,5.4,1.9,1.9,1.4,1.5,10.7,3.0,30.9,5.5,3.5,1.7,1.3,1.8,0.7,1.5,12.8,3.9,0.0,1.0,4.6,3.2,0.0,1.1,0.0,1.4,0.0,0.2,0.0967,0.2607,0.0923,0.0765,0.1002,0.6264,0.0294,0.1307,0.9522,0.0079,0.1172,0.551,1.759,0.1513,0.4727,0.4727,0.4727,0.0,0.7454,0.0,0.0,0.0,0.7454,0.0518,3.6035,0.0227,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2713,184,1038,37,43,309,195,428,159,0,15,0,15,25,35,0,15,3.0,0.4,0.6,0.7,5.0,3.2,6.9,2.7,0.0,0.4,0.0,0.4,0.4,0.6,0.0,0.4
42,Pennsylvania,PA,42029,Chester,42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",3.796389614016,3506,336,1500,151,1472,154,121,85,45,28,334,124,56,75,61,81,823,129,684,82,381,110,82,54,47,85,221,114,425,122,0,11,0,15,64,78,0,11,3.5,2.4,2.4,1.5,22.7,8.1,2.2,3.0,1.7,2.2,23.5,3.1,19.5,1.4,10.9,3.1,5.6,3.6,1.4,2.5,6.3,3.2,28.3,7.6,0.0,1.8,0.0,1.0,4.3,5.2,0.0,0.3,0.044,0.1937,0.4651,0.0982,0.1381,0.9391,0.0814,0.7907,0.4367,0.287,0.5832,0.6964,2.794,0.7006,0.2699,0.2699,0.2699,0.922,0.0,0.0,0.3493,0.0,1.2713,0.1416,5.2743,0.1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12837,109,483,27,29,120,92,40,45,0,11,0,11,34,37,0,11,3.1,0.3,0.8,0.9,3.4,2.6,1.1,1.3,0.0,0.8,0.0,0.8,1.0,1.1,0.0,0.8
42,Pennsylvania,PA,42029,Chester,42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",4.401907589086,2798,317,958,97,958,97,105,63,59,34,141,65,11,14,23,25,444,138,735,136,249,92,17,20,19,52,133,106,0,15,0,11,0,15,0,11,5,3,3.8,2.2,4.2,2.4,14.7,6.6,0.6,0.8,0.8,0.9,15.9,4.6,26.3,3.8,8.9,3.1,1.8,2.1,0.7,1.9,4.8,3.7,0.0,1.6,0.0,2.8,0.0,1.6,0.0,2.8,0.2,0.1,0.0522,0.4444,0.1284,0.0232,0.0476,0.6958,0.0385,0.3564,0.8532,0.1651,0.1577,0.551,2.0834,0.2876,0.2002,0.2002,0.2002,0.0,0.0,0.0,0.0,0.4147,0.4147,0.0185,3.3941,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,29,449,0,11,16,28,61,85,0,11,21,28,35,47,0,11,1.0,16.1,0.0,1.0,0.6,1.0,2.2,3.1,0.0,1.0,0.8,1.0,1.3,1.7,0.0,1.0
42,Pennsylvania,PA,42029,Chester,42029304503,"Census Tract 3045.03, Chester County, Pennsylvania",2.86449846004,4974,467,1437,108,1437,108,110,95,163,85,107,95,123,90,64,73,350,124,1851,261,180,109,20,34,6,43,2286,599,0,15,15,22,15,24,0,11,0,11,2.2,1.9,6.3,3.1,7.4,6.6,4.2,3.0,1.3,1.5,7.0,2.2,37.2,3.9,3.6,2.2,1.4,2.4,0.1,0.9,46.0,11.2,0.0,1.0,1.0,1.6,1.0,1.7,0.0,1.9,0.0,0.2,0.0211,0.6714,0.012,0.2416,0.092,1.0381,0.1053,0.0413,0.9915,0.0091,0.124,0.2995,1.4654,0.0776,0.8306,0.8306,0.8306,0.0,0.5898,0.5654,0.0,0.0,1.1552,0.1124,4.4893,0.071,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4151,0,660,174,220,168,178,1911,526,0,11,0,11,33,42,0,11,0.0,13.3,3.5,4.4,3.4,3.6,38.4,9.4,0.0,0.6,0.0,0.6,0.7,0.9,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029304504,"Census Tract 3045.04, Chester County, Pennsylvania",3.626913616034,3905,389,1272,150,1272,150,125,113,23,28,75,63,37,41,0,11,310,74,1049,159,187,85,32,52,28,53,1130,312,0,15,0,11,0,15,14,23,0,11,3.3,2.9,1.0,1.3,5.9,4.9,1.4,1.6,0.0,0.7,7.9,2.0,26.9,3.1,4.8,2.2,2.5,4.1,0.7,1.4,28.9,7.5,0.0,1.2,0.0,2.1,0.0,1.2,1.1,1.8,0.0,0.3,0.0407,0.05,0.0082,0.054,0.0,0.1529,0.0015,0.0557,0.8737,0.0203,0.2415,0.551,1.7422,0.1466,0.7271,0.7271,0.7271,0.0,0.0,0.0,0.0815,0.0,0.0815,0.0068,2.7037,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,57,551,46,60,210,207,597,158,0,11,0,11,277,161,0,11,1.5,0.2,1.2,1.5,5.4,5.0,15.3,4.1,0.0,0.7,0.0,0.7,7.1,4.0,0.0,0.7
42,Pennsylvania,PA,42029,Chester,42029304600,"Census Tract 3046, Chester County, Pennsylvania",11.961707914788,3672,38,1153,90,1153,90,245,168,67,44,263,99,81,46,74,46,618,165,1154,173,246,82,38,30,26,59,381,174,17,27,0,11,12,20,40,60,127,144,6.9,4.7,3.8,2.5,22.8,8.4,3.6,2.0,2.1,1.3,16.8,4.5,31.4,4.7,6.9,2.3,3.3,2.6,0.7,1.7,10.4,4.7,1.5,2.3,0.0,2.4,1.0,1.7,3.5,5.1,3.5,3.9,0.1489,0.3877,0.4678,0.1982,0.1924,1.395,0.1817,0.4083,0.9581,0.0831,0.3523,0.551,2.3528,0.4483,0.4112,0.4112,0.4112,0.3784,0.0,0.5654,0.2869,0.8321,2.0628,0.4173,6.2218,0.2815,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1408,76,215,189,133,36,38,102,83,0,11,0,11,54,65,0,11,2.1,0.1,5.1,3.6,1.0,1.0,2.8,2.3,0.0,0.7,0.0,0.7,1.5,1.8,0.0,0.7
42,Pennsylvania,PA,42029,Chester,42029304900,"Census Tract 3049, Chester County, Pennsylvania",24.75166330708,8299,28,3187,254,2968,216,1229,704,94,80,771,217,739,329,1681,653,2137,574,1905,329,1210,291,9,21,34,69,428,309,323,99,628,244,59,55,412,150,258,116,15.4,8.8,2.5,2.2,26.0,7.1,13.2,6.0,20.9,8.1,25.8,6.9,23.0,4.0,15.0,3.6,0.3,0.7,0.4,0.9,5.2,3.7,10.1,3.0,19.7,8.2,2.0,1.8,13.9,5.2,3.1,1.4,0.4519,0.2046,0.5932,0.7891,0.983,3.0218,0.6801,0.8696,0.7063,0.5617,0.0492,0.4379,2.6247,0.6052,0.2178,0.2178,0.2178,0.7195,0.9682,0.7403,0.7372,0.8113,3.9765,0.9909,9.8408,0.8274,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4922,2772,855,401,304,0,15,27,48,0,15,0,15,0,15,0,15,34.5,0.5,4.8,3.7,0.0,0.3,0.3,0.6,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3
42,Pennsylvania,PA,42029,Chester,42029305000,"Census Tract 3050, Chester County, Pennsylvania",0.478988102548,2051,262,720,78,702,74,364,153,36,16,163,41,64,28,96,42,225,55,610,130,196,47,47,25,2,42,183,107,23,15,73,33,0,15,28,20,0,11,18.0,7.2,3.1,1.4,23.2,5.3,4.9,2.1,4.7,1.9,11.0,2.2,29.7,5.1,9.6,2.5,6.7,3.5,0.1,2.3,8.9,5.1,3.2,2.1,10.1,4.7,0.0,2.1,4.0,2.9,0.0,0.5,0.5378,0.2895,0.4874,0.2959,0.5376,2.1482,0.4016,0.1404,0.9317,0.2065,0.6662,0.2995,2.2443,0.3784,0.3593,0.3593,0.3593,0.4906,0.8587,0.0,0.3275,0.0,1.6768,0.2643,6.4286,0.3145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,814,229,396,45,67,79,65,32,46,0,11,0,11,27,18,0,11,11.2,1.4,2.2,3.3,3.9,3.1,1.6,2.2,0.0,1.3,0.0,1.3,1.3,0.9,0.0,1.3
42,Pennsylvania,PA,42029,Chester,42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",11.734954843412,4803,536,1944,132,1882,122,538,388,36,25,434,170,244,126,616,407,1046,179,787,298,588,142,0,15,32,48,425,209,38,61,281,79,36,44,148,79,0,11,11.2,8.0,1.3,1.0,23.1,8.9,6.9,3.7,12.8,8.5,21.8,5.4,16.4,5.9,12.2,3.6,0.0,0.8,0.7,1.0,8.8,4.2,2.0,3.1,14.5,4.0,1.9,2.3,7.9,4.3,0.0,0.2,0.3069,0.0738,0.4809,0.4516,0.9365,2.2497,0.4352,0.7022,0.2353,0.374,0.0,0.551,1.8625,0.1857,0.3552,0.3552,0.3552,0.42,0.9282,0.7254,0.5621,0.0,2.6357,0.678,7.1031,0.4276,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2226,840,876,78,65,147,106,25,30,0,11,0,11,175,165,0,11,17.5,2.0,1.6,1.4,3.1,2.4,0.5,0.6,0.0,0.6,0.0,0.6,3.6,3.6,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",9.8638443195,4289,533,1663,202,1663,202,242,97,145,77,228,91,387,154,278,141,682,199,725,199,502,112,28,46,0,44,432,197,9,17,195,85,7,16,85,76,9,7,5.6,2.2,5.4,2.8,13.7,5.2,11.8,4.4,6.5,3.2,15.9,4.5,16.9,4.1,11.7,2.2,1.7,2.8,0.0,1.1,10.1,4.4,0.5,1.0,11.7,4.7,0.4,1.0,5.1,4.5,0.2,0.2,0.1055,0.5873,0.0979,0.7422,0.7089,2.2418,0.4337,0.3564,0.2614,0.339,0.1483,0.0,1.1051,0.0323,0.4009,0.4009,0.4009,0.2834,0.8846,0.398,0.4085,0.4147,2.3892,0.5639,6.137,0.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,533,765,252,169,53,42,37,63,0,11,0,11,90,65,0,11,12.5,1.6,5.9,3.8,1.2,0.9,0.9,1.5,0.0,0.6,0.0,0.6,2.1,1.5,0.0,0.6
42,Pennsylvania,PA,42029,Chester,42029305300,"Census Tract 3053, Chester County, Pennsylvania",5.936363810036,7746,26,3022,353,2834,332,883,628,225,140,779,270,500,169,175,85,1362,352,1544,493,1267,368,138,109,95,96,2491,540,0,21,138,87,45,49,87,86,62,32,11.5,8.2,5.1,3.0,27.5,9.0,9.0,3.0,2.3,1.1,17.6,4.5,19.9,6.4,16.4,4.8,4.9,3.8,1.3,1.3,32.2,7.0,0.0,0.7,4.6,2.7,1.6,1.7,3.1,3.2,0.8,0.4,0.318,0.5547,0.641,0.5953,0.2215,2.3305,0.4596,0.4543,0.4701,0.6607,0.5243,0.6832,2.7926,0.7001,0.757,0.757,0.757,0.0,0.7454,0.6826,0.2575,0.6404,2.3259,0.5359,8.206,0.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,769,335,1426,428,501,185,88,86,1,3,0,15,475,259,0,15,10.0,0.1,18.4,5.5,6.5,2.4,1.1,1.1,0.0,0.1,0.0,0.4,6.1,3.4,0.0,0.4
42,Pennsylvania,PA,42029,Chester,42029305400,"Census Tract 3054, Chester County, Pennsylvania",0.509319117362,4176,603,1635,196,1543,194,1511,552,73,74,727,230,290,122,221,111,345,128,1401,286,521,182,379,147,25,63,2757,578,562,151,0,11,52,29,152,89,8,8,36.5,12.3,3.5,3.6,47.1,13.7,11.7,4.3,5.3,2.8,8.3,2.6,33.5,4.8,12.5,3.8,24.6,9.0,0.7,1.7,66.0,10.0,34.4,8.3,0.0,1.7,3.4,1.8,9.9,6.0,0.2,0.2,0.8558,0.3442,0.9534,0.7375,0.604,3.4949,0.8021,0.0662,0.9751,0.391,0.9853,0.551,2.9686,0.7829,0.8948,0.8948,0.8948,0.947,0.0,0.8672,0.641,0.4147,2.8699,0.7713,10.2282,0.8601,0,0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,4,1163,294,858,1834,486,645,206,25,40,0,11,0,11,253,232,0,11,7.1,1.0,43.9,8.3,15.4,4.7,0.6,1.0,0.0,0.7,0.0,0.7,6.1,5.6,0.0,0.7
42,Pennsylvania,PA,42029,Chester,42029305500,"Census Tract 3055, Chester County, Pennsylvania",0.6900279808299999,3843,624,1544,163,1300,179,1622,672,244,141,517,212,573,221,291,179,397,215,1163,304,590,241,210,106,222,122,2955,636,208,76,0,11,42,51,343,123,117,175,42.2,16.1,12.6,6.7,39.8,15.4,23.2,8.7,7.6,4.7,10.3,5.4,30.3,6.2,15.4,5.4,16.2,7.8,6.2,3.3,76.9,10.9,13.5,4.7,0.0,1.8,3.2,3.9,26.4,9.3,3.0,4.5,0.9018,0.9283,0.8924,0.9478,0.7811,4.4514,0.9588,0.1152,0.9431,0.5937,0.9326,0.9182,3.5028,0.9357,0.9209,0.9209,0.9209,0.7881,0.0,0.8514,0.8849,0.8083,3.3327,0.9097,12.2078,0.9812,1,1,0,1,0,3,0,1,0,1,1,3,1,1,0,0,0,0,0,0,7,1453,690,888,1423,437,1176,401,0,11,0,11,0,11,356,230,0,11,18.5,3.0,37.0,11.8,30.6,10.6,0.0,0.7,0.0,0.7,0.0,0.7,9.3,5.8,0.0,0.7
42,Pennsylvania,PA,42029,Chester,42029305600,"Census Tract 3056, Chester County, Pennsylvania",0.296655294068,2665,561,1086,195,964,201,1128,427,126,76,392,115,342,190,433,294,418,262,759,314,737,361,158,90,128,109,2146,490,124,84,3,8,18,28,202,106,8,10,42.3,13.3,11.6,6.5,40.7,8.4,20.9,9.0,16.2,11.7,15.7,8.4,28.5,10.1,27.7,11.4,16.4,8.7,5.2,4.3,80.5,7.1,11.4,7.5,0.3,0.7,1.9,2.9,21.0,10.8,0.3,0.4,0.9036,0.9062,0.9015,0.929,0.9662,4.6065,0.9788,0.3473,0.9132,0.9721,0.9335,0.903,4.0691,0.9944,0.9261,0.9261,0.9261,0.7491,0.4885,0.7254,0.8455,0.4982,3.3067,0.9041,12.9084,0.9953,1,1,1,1,1,5,0,1,1,1,1,4,1,1,0,0,0,0,0,0,10,881,514,768,1418,273,512,346,1,2,7,11,0,11,154,197,54,86,19.3,4.1,53.2,11.1,19.2,9.9,0.0,0.1,0.3,0.4,0.0,1.0,5.8,7.0,2.0,3.1
42,Pennsylvania,PA,42029,Chester,42029305700,"Census Tract 3057, Chester County, Pennsylvania",0.312465398764,2412,300,835,117,785,107,856,274,40,52,284,92,270,100,115,79,214,41,697,173,380,96,72,52,0,44,1220,405,19,17,4,8,30,23,36,28,7,7,35.5,10.5,3.6,4.6,36.2,10.6,18.0,6.3,4.8,3.2,8.9,1.8,28.9,6.2,15.8,3.7,9.2,6.5,0.0,2.0,50.6,15.6,2.3,2.0,0.5,1.0,3.8,2.9,4.6,3.7,0.3,0.3,0.8464,0.3592,0.8473,0.8947,0.5505,3.4981,0.8033,0.0797,0.9212,0.6246,0.7925,0.0,2.418,0.4888,0.8455,0.8455,0.8455,0.4402,0.5121,0.8848,0.3717,0.4982,2.707,0.711,9.4686,0.79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,922,359,478,318,178,733,308,15,18,0,11,0,11,154,193,0,11,14.9,1.9,13.2,7.0,30.4,12.4,0.6,0.8,0.0,1.1,0.0,1.1,6.4,8.2,0.0,1.1
